case,column,vertical_reaction_lb,note
strength_lateral_HX_-1,S2,809.7064431995606,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-1,N2,8557.399837008685,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-1,S3,8000.024196065711,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-1,SW0,-1573.5923599500375,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-1,N1 / U-W,-6295.970316614548,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_2,W1,8010.2165918971805,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_2,W3,11089.998452254524,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_2,W4,-22119.09207629447,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_2,S1,-4.093217924705142,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_2,S2,-1769.697360267347,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_2,N2,10603.275781211634,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_2,S3,10335.95049632353,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_2,SW0,-2483.9374381460157,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_2,N1 / U-W,20138.285345244643,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-2,W1,6518.584043599444,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-2,W3,1700.8327963396596,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-2,W4,24182.435355311198,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-2,S1,1011.164541985179,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-2,S2,1661.471797018107,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-2,N2,7880.83017016518,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-2,S3,7228.847673481421,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-2,SW0,-1272.2755343419017,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HX_-2,N1 / U-W,-15110.965566488912,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
lateral_HZ,W1,4111.522021547826,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
lateral_HZ,W3,2340.732821249591,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
lateral_HZ,W4,1215.7441172099457,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
lateral_HZ,S1,339.910518360352,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
lateral_HZ,S2,-6029.01595898195,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
lateral_HZ,N2,5862.6935151545595,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
lateral_HZ,S3,8621.376353532101,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
lateral_HZ,SW0,-716.9369014022298,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
lateral_HZ,N1 / U-W,637.3061817310056,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_1,W1,7268.759934271223,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_1,W3,6206.337313718212,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_1,W4,1327.237518172214,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_1,S1,391.77312620952307,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_1,S2,-6579.352950273488,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_1,N2,11539.053285381533,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_1,S3,13124.821920594963,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_1,SW0,-1881.4371726409895,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_1,N1 / U-W,2403.741906360273,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-1,W1,7255.561883236214,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-1,W3,6509.724888237737,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-1,W4,808.3095654584208,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-1,S1,620.9471869470923,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-1,S2,6487.899162251806,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-1,N2,6934.597186510593,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-1,S3,4424.923604825869,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-1,SW0,-1870.8806104106975,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-1,N1 / U-W,2629.855336893226,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_2,W1,7275.810212690173,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_2,W3,6054.680740324867,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_2,W4,1588.1750694105028,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_2,S1,275.7790218936025,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_2,S2,-13111.999326268024,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_2,N2,13841.792723572331,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_2,S3,17474.60569605329,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_2,SW0,-1887.3399261150037,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_2,N1 / U-W,2289.4256743495657,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-2,W1,7249.402682344967,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-2,W3,6661.348793974744,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-2,W4,550.5487940565192,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-2,S1,734.0508392158313,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-2,S2,13022.613643606664,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-2,N2,4632.847317362447,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-2,S3,74.82507127767502,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-2,SW0,-1866.2437056708413,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
strength_lateral_HZ_-2,N1 / U-W,2741.5425587275126,Positive upward on frame / downward bearing on footing. Negative requires hold-down. Lateral cases are sensitivity loads.
